dataset,scope,label_value,feature,n,mean,std,median,min,max,IQR
dataset2,record_by_label,0,Jitter_RAP,120,0.002486468833333333,0.0015536825443951835,0.0018914000000000001,0.0006783,0.010179,0.0017676249999999997
dataset2,record_by_label,0,Jitter_PPQ,120,0.0027866158333333334,0.0013449985055126392,0.00246605,0.0010358,0.0093634,0.0017418999999999998
dataset2,record_by_label,0,Shim_loc,120,0.03292826916666667,0.014220711750083301,0.0300275,0.007444,0.075575,0.018833
dataset2,record_by_label,0,Shim_dB,120,0.2875855666666666,0.12472720192172357,0.2605,0.064989,0.67396,0.16728500000000002
dataset2,record_by_label,0,Shim_APQ3,120,0.0180537025,0.008546350076484443,0.0162565,0.0033436,0.043532,0.011189749999999998
dataset2,record_by_label,0,Shim_APQ5,120,0.01997791416666667,0.008720375613270354,0.018122,0.004103,0.047809,0.010987
dataset2,record_by_label,0,Shi_APQ11,120,0.025368150833333332,0.010308228571527528,0.023046999999999998,0.006459,0.05853,0.013538999999999999
dataset2,record_by_label,0,HNR05,120,66.92474380166668,10.628598119746277,66.994639845,44.04467727,101.2063256,14.745082385000003
dataset2,record_by_label,0,HNR15,120,71.95278950974999,11.434666937604614,71.59678536499999,46.37353615,109.6511166,15.247619020000016
dataset2,record_by_label,0,HNR25,120,83.19424237041667,11.737462097773857,83.353992195,55.82088952,120.7128299,16.389346177500002
dataset2,record_by_label,0,HNR35,120,89.97256330383334,12.281535264883678,90.451672455,60.96112574,128.2893253,16.98820398250001
dataset2,record_by_label,0,HNR38,120,91.40035339974999,12.434213046637622,91.18351602999999,61.96711453,129.9852356,17.32151768749999
dataset2,record_by_label,0,RPDE,120,0.30529119044166664,0.06007421417629957,0.302893448,0.18697281,0.464932483,0.08067055475000001
dataset2,record_by_label,0,DFA,120,0.6139223728,0.07873096974043156,0.599567333,0.462779007,0.784375725,0.11260623250000001
dataset2,record_by_label,0,PPE,120,0.24193409225,0.2271360151025873,0.2364894815,0.004528519,0.908395006,0.3445739955
dataset2,record_by_label,0,GNE,120,0.9277825955666666,0.03516639700317465,0.9284200755,0.847306858,0.987291843,0.058060886499999964
dataset2,record_by_label,0,MFCC0,120,1.4510825976666666,0.1678003861266582,1.4470729059999998,0.8535451,1.822854299,0.2421346837499998
dataset2,record_by_label,0,MFCC1,120,1.3802401128166666,0.252390238727955,1.407394689,0.740284136,1.835650635,0.3479412127500001
dataset2,record_by_label,0,MFCC2,120,1.3476248611416666,0.2818078286245931,1.4197997435,0.569471005,1.864977795,0.32678644
dataset2,record_by_label,0,MFCC3,120,1.469413253933333,0.17907102133213088,1.477071888,1.019796426,1.857084447,0.25250055574999997
dataset2,record_by_label,0,MFCC4,120,1.4708834278500003,0.16595228785197286,1.4589000735,1.121966544,1.840846186,0.21771292624999994
dataset2,record_by_label,0,MFCC5,120,1.4603174366750002,0.17312988722990383,1.4453350325,1.106207087,1.976152697,0.2342225522500001
dataset2,record_by_label,0,MFCC6,120,1.4429500385,0.18053313173395363,1.408164153,0.995178746,2.000782883,0.26249412925000004
dataset2,record_by_label,0,MFCC7,120,1.4507287434666665,0.18339153699462157,1.4457458975,0.653564839,2.016728376,0.24931181800000002
dataset2,record_by_label,0,MFCC8,120,1.469610697575,0.1897253747366472,1.4545719015,0.97761458,1.918429491,0.23847890825000007
dataset2,record_by_label,0,MFCC9,120,1.4544424211750002,0.16092443530272352,1.4476515294999999,1.117407084,2.039575569,0.23927739275000004
dataset2,record_by_label,0,MFCC10,120,1.466517798641667,0.1776083487154076,1.440846537,1.096032331,2.071291218,0.2361911055000001
dataset2,record_by_label,0,MFCC11,120,1.4704767178583333,0.1706824490809956,1.459462925,1.071871939,1.983561099,0.22316154600000004
dataset2,record_by_label,0,MFCC12,120,1.4500115227166668,0.17309962691925143,1.441414577,1.11141366,2.029981726,0.20212425075000007
dataset2,record_by_label,0,Delta0,120,1.4571885936583333,0.18177837561547122,1.4280903565,0.859032936,2.028055601,0.2169499829999999
dataset2,record_by_label,0,Delta1,120,1.455694725183333,0.170599615596073,1.445786953,1.069828709,2.02128734,0.20341509174999994
dataset2,record_by_label,0,Delta2,120,1.4638265260833332,0.19762612662001044,1.4572871075,0.640490804,1.979858066,0.28561596125
dataset2,record_by_label,0,Delta3,120,1.4535834883249998,0.15341634007283053,1.453865757,1.048435801,1.860588485,0.18998418100000003
dataset2,record_by_label,0,Delta4,120,1.4601609543166667,0.17550405452784826,1.4402574675,1.107999698,2.038241245,0.24385470075000004
dataset2,record_by_label,0,Delta5,120,1.4518213713083332,0.16255188022660594,1.4634623764999999,1.143104392,1.785984309,0.22681818199999992
dataset2,record_by_label,0,Delta6,120,1.4463572079,0.16772433338786932,1.451428767,1.091202055,1.988090082,0.22583387875000005
dataset2,record_by_label,0,Delta7,120,1.4565109687000002,0.16971467440114402,1.466703972,1.073929049,1.872799251,0.23845965449999973
dataset2,record_by_label,0,Delta8,120,1.4446878743,0.170851463406947,1.4342993915,1.077530498,1.920131296,0.22838458500000014
dataset2,record_by_label,0,Delta9,120,1.453727324425,0.15597363377128415,1.4432431824999998,1.11208165,1.943331322,0.20314246199999997
dataset2,record_by_label,0,Delta10,120,1.44139258225,0.16038783101985948,1.4312004995,1.09022463,1.949679031,0.20752960799999975
dataset2,record_by_label,0,Delta11,120,1.4724363496666668,0.16968708880184497,1.4534317015,1.131371576,1.918392362,0.23763915250000012
dataset2,record_by_label,0,Delta12,120,1.4573093879749999,0.17376797921902792,1.4402504564999998,1.138831835,1.930102904,0.23692973399999984
dataset2,record_by_label,1,Jitter_rel,120,0.6857877083333334,0.6958851421551009,0.5420849999999999,0.15406,6.8382,0.42308500000000004
dataset2,record_by_label,1,Jitter_abs,120,4.8853550000000006e-05,5.710192058078507e-05,3.5086500000000004e-05,7.07e-06,0.00054986,3.453275e-05
dataset2,record_by_label,1,Jitter_RAP,120,0.003858102166666667,0.004414037992643981,0.00287445,0.00094451,0.043843,0.0029118250000000003
dataset2,record_by_label,1,Jitter_PPQ,120,0.00427669625,0.006069081898629786,0.00316605,0.001193,0.065199,0.002501375
dataset2,record_by_label,1,Shim_loc,120,0.04392812916666666,0.028617778817795557,0.036651500000000004,0.013511,0.1926,0.022539749999999997
dataset2,record_by_label,1,Shim_dB,120,0.38607870833333335,0.25436497285132187,0.32230000000000003,0.11953,1.7476,0.2027
dataset2,record_by_label,1,Shim_APQ3,120,0.024945259166666664,0.016874939717551815,0.020684,0.006986,0.11324,0.0129455
dataset2,record_by_label,1,Shim_APQ5,120,0.026958629166666668,0.017775547122945795,0.022577,0.0081477,0.12076,0.014402750000000002
dataset2,record_by_label,1,Shi_APQ11,120,0.03197425416666667,0.020635808427535998,0.0269805,0.010865,0.14244,0.014626249999999997
dataset2,record_by_label,1,HNR05,120,51.73166225166666,13.977180571272903,52.382221654999995,22.22472337,85.82675173,16.976151062499994
dataset2,record_by_label,1,HNR15,120,55.396375520583334,14.870550448051274,55.454576175,26.27402854,95.82331266,18.808573985000002
dataset2,record_by_label,1,HNR25,120,65.20271357349999,15.556743116235733,65.37475017,33.15610089,105.6306845,21.003187682500005
dataset2,record_by_label,1,HNR35,120,70.40191616625,15.79147102463611,70.84779840499999,36.49402455,110.6357055,21.599108927499998
dataset2,record_by_label,1,HNR38,120,71.61045538233333,15.99054573243699,72.12342362999999,36.90821272,111.4817199,20.905494547500005
dataset2,record_by_label,1,RPDE,120,0.3157434389,0.07063445553757064,0.31034011699999997,0.162762255,0.535952675,0.089497934
dataset2,record_by_label,1,DFA,120,0.6118993107583334,0.0771339460693349,0.621304265,0.411359249,0.769733231,0.08831069024999993
dataset2,record_by_label,1,PPE,120,0.30198255125,0.22956086259413466,0.24795018400000002,0.004126692,0.835834827,0.33277968825000004
dataset2,record_by_label,1,GNE,120,0.907819627225,0.02952868932382474,0.903459325,0.854011853,0.986163868,0.03653419375000011
dataset2,record_by_label,1,MFCC0,120,1.2404457727916665,0.19332847993802238,1.2484281400000001,0.770151479,1.949102752,0.24303125474999998
dataset2,record_by_label,1,MFCC1,120,1.2243430051,0.1885856740553549,1.2378046569999999,0.725521594,1.666209291,0.22534439875000012
dataset2,record_by_label,1,MFCC2,120,1.2305530379333334,0.22128249666701688,1.234788215,0.580909119,1.928430084,0.255812358
dataset2,record_by_label,1,MFCC3,120,1.22912626345,0.17923621933326253,1.2500035375,0.727609204,1.767528833,0.21364601925000004
dataset2,record_by_label,1,MFCC4,120,1.237750554525,0.18879117511160584,1.2445205615,0.771258572,1.773127162,0.22844982650000012
dataset2,record_by_label,1,MFCC5,120,1.216382941325,0.1841825145704049,1.234341506,0.611540327,1.703492079,0.2265629520000001
dataset2,record_by_label,1,MFCC6,120,1.22659709175,0.17377943779703015,1.229953075,0.829086729,1.860816043,0.21173635074999986
dataset2,record_by_label,1,MFCC7,120,1.2291480738166667,0.1890022213594087,1.194799397,0.850150865,1.921777001,0.20319954400000007
dataset2,record_by_label,1,MFCC8,120,1.2399311515083333,0.17379078465195896,1.2507507900000001,0.839535492,1.753789238,0.20871243475
dataset2,record_by_label,1,MFCC9,120,1.2379673599083332,0.1834955481757986,1.246692091,0.823631532,1.801471854,0.22563730199999998
dataset2,record_by_label,1,MFCC10,120,1.2256697012,0.16862476903403578,1.2555830609999998,0.813606695,1.713002793,0.2343420437499999
dataset2,record_by_label,1,MFCC11,120,1.2402996957083334,0.19368087142459026,1.235079869,0.823156778,1.801212902,0.25932221899999996
dataset2,record_by_label,1,MFCC12,120,1.2263785720583333,0.16976882759287992,1.2327775745,0.844357242,1.742453187,0.23560507325000013
dataset2,record_by_label,1,Delta0,120,1.2206888861666667,0.19473497612906293,1.2300008464999999,0.620844715,1.814029514,0.20449987825000004
dataset2,record_by_label,1,Delta1,120,1.2143855786000002,0.2042350305387386,1.201882485,0.647406448,1.850681665,0.2510762755
dataset2,record_by_label,1,Delta2,120,1.2211071950166668,0.18692946431438265,1.219829863,0.628106821,1.748295746,0.21950898725
dataset2,record_by_label,1,Delta3,120,1.2328917739,0.17544985462153126,1.229264471,0.766457847,1.810595694,0.21516653975
dataset2,record_by_label,1,Delta4,120,1.2376668222750002,0.18577204462314176,1.243790428,0.840132601,1.839098479,0.2582153814999999
dataset2,record_by_label,1,Delta5,120,1.2236130121166666,0.17805469889143918,1.230395355,0.741689552,1.735072805,0.23834120700000017
dataset2,record_by_label,1,Delta6,120,1.2372140722083336,0.19464151684112435,1.2367667729999998,0.75968897,1.876788336,0.2480908317499999
dataset2,record_by_label,1,Delta7,120,1.2252790700583334,0.18959998422606347,1.2236048935000001,0.764648558,1.754985778,0.25817903524999997
dataset2,record_by_label,1,Delta8,120,1.2432673898833333,0.20019689526372067,1.246774307,0.762797762,1.830515567,0.24766705875000006
dataset2,record_by_label,1,Delta9,120,1.2292169657083332,0.1841439615393085,1.219688519,0.811942093,1.759961069,0.2745196777500001
dataset2,record_by_label,1,Delta10,120,1.2214740807416666,0.19889245437980516,1.2453739625,0.777011867,1.920135513,0.26941299325
dataset2,record_by_label,1,Delta11,120,1.2203263710833336,0.19411928822018606,1.2117960855,0.643132105,1.784905083,0.24723053699999986
dataset2,record_by_label,1,Delta12,120,1.2349792681749998,0.18016320928433072,1.2276093835,0.748411264,1.857653793,0.21915356374999995
